2.456562690624984613e-02;5.321350009143791665e-02;1.980241601462042478e-01;9.419863381876498742e-01
7.024260093059002397e-02;1.546631861408751252e-01;4.142525456439231091e-01;1.140324760989992921e-02
1.021933680472196571e+00;-2.892402070723649188e-01;4.179955614107360717e-01;2.206263408264028669e-01
4.461152006145761573e-01;1.257089246111057879e+00;1.352006218056814868e+00;4.987537456957835680e-01
3.541056306384672281e-01;-5.274885625052911919e-01;1.102725998816443731e+00;3.000738634907418878e-01
6.245985899358352800e-01;6.002220709456838055e-01;9.834572465007795916e-01;6.424797297933039220e-01
6.767311544590874917e-01;6.785839169697268636e-01;5.596733415783397003e-01;6.615571898971714937e-01
5.796440693967912922e-02;3.270531921298205358e-01;7.429273532875996233e-02;5.318561209677745705e-01
1.086237141399990502e+00;-1.247214188023918480e-01;3.414288643700429393e-01;2.402698202980454167e-01
4.423593459577832565e-01;-5.378459956902047479e-01;1.165037439201970226e+00;-3.462989379182152549e-01
9.895279556258916864e-01;-4.455677449566599613e-01;5.705179188049959160e-01;7.198887650649896108e-02
-4.570388101939549808e-01;-4.249851046006304367e-01;9.540858368155242797e-01;7.548967830115034250e-01
2.641440616779611728e-01;-6.473950591420087886e-01;1.043708076161668163e+00;-9.129413390558151209e-02
-5.685710133545065492e-01;-5.440873467095318494e-01;1.124553678748427377e+00;4.014247047366918397e-01
-3.832965623154129253e-01;-2.871574151617815041e-01;9.120742941760218159e-01;2.995577518535727513e-01
2.153124658961109716e-01;-1.742987925650316960e-01;2.117826270112599385e-01;3.652478112469883520e-01
8.350183586408344016e-01;5.869617150897599167e-01;4.159052973263573927e-01;4.881626653520775849e-01
-5.374436970595557472e-01;-3.403741858365765260e-01;3.730338274026269718e-01;1.014299882159719557e+00
-9.163945737263939906e-01;-9.593117976778492428e-01;4.010667966919737593e-01;1.176780452331200433e+00
-8.899131555988594455e-02;-1.119519246619424369e+00;1.026189340095402969e+00;1.850025720760279935e-01
-3.840849400886502396e-01;6.445040485354717186e-01;8.947711597447222109e-01;1.081325065630292848e+00
9.844841958210508448e-01;2.682227153984603762e-01;6.225250429349822312e-01;1.326133454455638572e-01
1.024745434358635299e+00;-5.552904811493152293e-01;1.311551475821568946e+00;-2.477935905272839190e-01
3.883187513102714927e-01;-9.491977799369157864e-01;3.871245101681191625e-01;-8.644727000786159299e-02
-3.237111692173140209e-01;-2.403775510349472067e-01;4.549168635593698884e-01;8.765191284473577982e-01
2.975381475984327784e-01;6.813960439796605539e-02;4.150933891741143689e-01;7.578853516210395380e-01
1.301047339050060536e+00;9.805206789191845962e-01;4.292076935036280849e-01;3.359522995789703259e-01
3.448433545923485499e-01;-2.326151802934279256e-01;1.576004742633752231e+00;-1.306442137258597702e-01
-1.162242283294233902e-01;2.624206200374612497e-01;1.798130251803179147e-01;8.525150252211467494e-01
-5.664293437006570064e-01;-4.166591727767498393e-02;4.578223936298584373e-01;1.420681172158643202e+00
5.159871403104244747e-01;5.217855694660332722e-01;3.712149868511501749e-01;7.505234190315553944e-01
5.062889204555807987e-02;-7.048194843970728707e-02;4.301987720239288659e-01;7.144834864463520674e-01
8.823495874251439941e-02;1.290586089073660625e-01;7.758479739729546854e-01;-2.935929897046605785e-01
1.174937847170090116e-01;2.080805908250106251e-01;3.127871797339258353e-01;1.026099556046976558e+00
6.884417539355993654e-01;-4.374846949458489065e-01;5.931075053747950632e-01;1.048165298169577153e-01
9.300455224423346268e-01;-3.149767372010381927e-01;6.888419069929143657e-01;-3.929037376743743093e-01
-4.762712127414831520e-01;-8.124545281696512466e-01;1.326508884369330010e+00;1.743090981961989694e-01
1.211181964883448758e-01;-2.084880956394974949e-01;9.224764476339026853e-01;1.611570668000278372e-01
5.984788416922476317e-01;2.468614702105489597e-02;6.727894075091368498e-01;4.046889359912037576e-01
-3.820915353590988877e-04;-1.803362389661011280e-04;-4.294145835848344069e-04;4.074170528257941735e-04
8.725179382660019911e-02;2.137577016883446812e-01;6.752852838356161458e-01;2.136089913959234032e-01
2.340174420565206137e-01;-4.852500525531209252e-01;6.893719119953209962e-01;3.106629326259345292e-01
5.052421182009034784e-01;2.097364216702418960e-01;3.192105079724477656e-01;7.990119045638548467e-01
2.397835198846051952e-01;-9.507689629641953299e-01;9.485881927760180243e-01;3.578219329266128096e-02
-1.885939138109019378e-02;4.537905234116048625e-01;1.479423986777486100e-01;-1.113275902933583278e-01
3.911358399395258034e-02;8.462611039821381631e-01;3.397728754160491138e-01;1.350890064548058822e+00
1.355972826843482026e-01;-8.348906017771248744e-02;1.365109082240540950e-01;1.958504533788442414e-01
2.726233758505323124e-01;7.926116738434348802e-03;-3.093411201783576314e-01;9.809082698428713831e-01
-1.872987009138438186e-02;-1.451476412153887008e-01;6.953924605193280151e-01;8.073322632245547581e-01
-4.796115525301704596e-01;8.054853754585382386e-02;1.538994370535719525e-01;1.151550391740739698e+00
3.588224538411486364e-01;-2.604149598907004592e-01;5.889586546856167004e-01;5.769106064484111895e-01
3.645836442822030787e-01;-3.878613694275829249e-01;6.417174942623731226e-01;1.847123577048248033e-01
-9.202693093478773179e-01;-1.163584972615579138e+00;6.087682370306893853e-01;7.917026561534074025e-01
1.119139531646438535e+00;-4.760706787730557138e-02;3.319656213275531953e-01;9.613862461195617215e-02
6.340253744447489348e-01;6.010847675036675719e-01;-1.313617278857880821e+00;5.409840009590806131e-01
8.995222328816024904e-01;-4.675768127630291482e-01;2.300731979844125863e-01;2.750459570651349606e-01
2.789950775833652252e-02;-3.478037359777290116e-01;6.987005711251530471e-01;1.002618885123661707e+00
9.676531875574407562e-05;2.745118883501701531e-05;3.981330821952538631e-04;-5.828601256912724262e-04
6.109880699933822185e-02;-1.070491566631325275e+00;-6.481147287185730355e-02;3.996124038973231096e-01
-5.010911529566641764e-02;3.751637906234093767e-01;-2.911611082595451649e-01;1.202671708255453442e+00
-2.048555407607082629e-02;-2.621039993057086015e-01;3.152526331422592643e-01;4.715268238356654651e-01
5.978685420489486813e-01;-6.379821427309863013e-01;1.000840394030679370e+00;-3.387791969304407846e-01
1.897124049404032564e-01;3.793591217148930550e-01;2.935644789632789187e-01;4.954101061895503366e-01
2.446005980549663178e-04;-4.222413458724744986e-04;-1.666214862783788753e-06;-5.553019344525641707e-04
1.172144915260648235e+00;4.169106934011968524e-01;-3.084991587845030692e-01;9.054260058406368161e-01
3.058764881981321238e-02;5.343477418483107977e-01;3.571193657583031644e-01;5.102738908584947275e-01
2.449631840433436625e-01;2.452662567165828644e-01;1.078733529948372238e+00;7.457652626783878302e-02
1.744928357360523985e-01;1.197323081486818298e-02;1.060497805712608432e+00;-2.914853113093176518e-01
5.861623584021014716e-02;-2.070702585298381249e-01;1.215080790194235510e-01;2.459516922339083367e-02
6.283368938353277589e-01;2.142913035182623660e-01;1.576787461044112659e-01;3.788690325795055491e-01
3.472761901307730437e-01;-8.046108487113950991e-01;2.812245373226774370e-01;2.354164073686723091e-01
3.369480767670958721e-01;4.654715619618011169e-01;2.335514815674838429e-01;7.352928888776968375e-01
2.196523363791871575e-01;5.208235457817417258e-01;2.071368165255738913e-01;8.178924895917407678e-01
3.123751780920058785e-02;8.896482990739079666e-02;1.656034497483091228e-01;8.703956543534515644e-01
4.221283654367231075e-01;-3.688494083311564392e-02;7.000460638631066379e-01;-1.874571677973368433e-01
-3.634638957889472642e-04;1.282066598317651662e-04;-3.294419148952190652e-05;2.312772867001287543e-04
3.358221441423138720e-01;1.491625002635082187e-01;4.342542340731380679e-01;2.966211110500713843e-01
8.315243222136878276e-03;-7.109440646494399885e-02;3.511229991843577425e-01;7.098339156347640566e-01
5.123015127970782919e-04;1.047517736770611378e-04;7.543046512463410819e-05;-1.786343084053623352e-04
3.657971494747753183e-01;-6.338536149466401648e-01;-2.907292987894367995e-03;3.587042069204705863e-02
-5.183359774679970888e-01;-7.482594613757622692e-01;1.275073455864487171e+00;3.317632696545274595e-01
-1.057317638775821816e-04;-2.638089411033461644e-04;-4.522391142415231472e-04;-5.232822374648041360e-04
-5.248986819809586726e-04;-3.288642431221904444e-05;3.798763747906820165e-04;-3.414444116775004041e-04
-1.482669393541587166e-01;-8.127589936911299162e-01;1.316999605121761174e+00;3.178627681762863366e-02
5.037091988061210834e-01;6.172587335296324529e-01;3.132694466517297327e-01;9.388774862014251932e-01
1.666096228655872535e-01;-1.787153648002453854e-01;3.532731406909954686e-01;5.610952360611558554e-01
3.017702553337166527e-01;-9.354081590578605665e-02;-2.361620735182079767e-01;6.217105821607302185e-02
1.958062513941294467e-04;1.678295547595039141e-04;-1.182091459517142486e-04;-1.821391144468535771e-04
8.370400104220823145e-01;-4.520258644382205149e-01;1.049660713799024148e+00;-1.310828482430791420e-01
8.594964504423370233e-01;4.619645993030890851e-02;2.702659936200715318e-01;1.034555404304031978e-01
6.038065206508275715e-05;1.970181728141824824e-04;-4.724570530920497113e-04;4.610324131933171265e-04
4.277862041771093426e-04;4.587283184481774309e-04;5.929448169075452916e-05;1.555304593711620911e-04
5.965113837422826304e-01;3.228896275888128997e-01;4.492282556311841257e-01;1.818306633337878897e-01
4.030682076928284729e-01;-1.116896520354798694e+00;6.451865364733445629e-01;6.528356748227528983e-02
1.136760630729254373e+00;-1.961818981186747024e-03;6.713851662462576586e-01;-2.289984153958797564e-01
4.594307725356870931e-01;3.779141426121094272e-01;4.792528706040903308e-01;5.465697403089232465e-01
4.155476980832517597e-01;6.345133606601980336e-01;-1.300626450111630750e-01;1.339633060693201205e+00
-3.244615067404511555e-01;3.795084545221766303e-01;4.824936845722026524e-01;8.254118859609658188e-01
8.655437421231289008e-01;-7.529715907322150903e-01;-2.961723673751277472e-02;1.425745787967010181e-01
5.925460170946192928e-01;-3.533082988598383323e-01;2.695431595033040972e-01;2.128643802930906270e-01
-6.030185702914289125e-01;-2.362161000836941055e-02;3.801569038146210971e-02;8.796735838302031096e-01
4.604724492364168920e-01;-8.913206788116504464e-01;6.459946620288210539e-01;9.710724018758926102e-02
-6.561540033597755561e-02;7.340452442446805392e-01;2.653320012064225297e-01;1.219634077619568879e+00
9.718706411667106249e-01;1.739215266537626481e-01;1.126723743700669411e+00;-3.165075303561367126e-01
-2.815409604673799748e-01;-3.714618272434313390e-02;7.564042648869803154e-01;7.695878649814950068e-01
-2.158212618494202428e-01;2.328958725438703622e-02;1.311194173455309420e+00;4.545045281805968895e-01
9.707490545469941168e-01;-5.451889853138502939e-01;4.901203992346735983e-01;1.252903110467367132e-01
1.765433657112024934e-01;6.233868205371709825e-01;2.806771889212282267e-01;8.419945472596077618e-01
3.115394160295584802e-01;-9.181095389397148088e-01;9.927846523810739399e-01;-1.153835880219734600e-01
5.800717927744697411e-01;-9.429089129273499070e-01;1.346413338521555703e-01;1.709427873718177282e-01
-6.811185173435566065e-02;7.460666087987548600e-01;-2.725698562746844966e-01;1.385293067514308918e+00
-3.442311564503588994e-01;-7.884965315539403941e-01;4.137726000483520905e-01;8.383039389450906986e-01
3.257011140022901818e-01;1.796618376452075172e-01;1.101473567193521214e-01;7.134236289040268852e-01
1.904059831760695765e-01;-1.206263329296030307e+00;3.558276733475466136e-01;4.251249785180036267e-01
-6.478668663498633462e-01;-3.444022741295035828e-02;1.104837447093841796e+00;6.544175000400302977e-01
-6.506077958585665399e-02;4.996420821747049046e-01;-2.014876015855525393e-01;3.526722197157322602e-01
7.261194122959531150e-01;-9.602030813047685021e-01;1.018269625886760510e+00;-2.134385866186590819e-01
9.945689059190296888e-01;-6.358332516319388228e-01;5.670174126464766484e-01;-8.999314450557063805e-02
1.612822059616212944e-01;-7.480514785084851903e-01;1.290952313482244262e+00;1.586488502691423552e-01
6.087088312933941481e-01;9.662917697383803517e-02;8.008813907510693442e-01;6.826623419535787773e-01
1.376581847569657568e-01;-2.723986958220324661e-01;1.244330638386081933e+00;2.025871873797298328e-01
-8.208938721166327002e-02;-7.891769021882968360e-01;1.194260269402518393e+00;5.173144815387478029e-02
-1.788543981295436236e-01;-8.366605132171567316e-01;1.214748380563386965e+00;2.787376037728230838e-01
2.560982917980505480e-01;7.145708374710649791e-01;2.883236527864356247e-01;6.038961363207023814e-01
6.040165774112173924e-01;5.701971177540404723e-01;-2.347037296412113339e-02;7.425774265452718126e-01
-9.143930673208831850e-02;-2.155733157074223305e-01;7.393239922992944635e-01;7.597365450648830842e-01
1.685123480383879102e-01;1.411819010245745354e-01;4.124502053868233098e-01;-1.349801002928505134e-02
-2.816223170147367227e-01;5.111354219030411761e-01;1.225873165768773365e+00;-1.135197403704415881e-01
-5.015767958908089463e-01;-6.865191724385001359e-01;6.310873488395043474e-01;8.135091343253330054e-01
5.988039515709890903e-01;-3.108251618250630344e-01;7.877920388246716366e-01;-2.455451189187582706e-01
6.744072366954979580e-01;2.737633219722360178e-01;1.789497235401088959e+00;8.359470261797412316e-02
5.899135058624580541e-01;6.837380779813004295e-02;2.649050388910680343e-01;5.278342302891089188e-01
-3.765015212598599725e-01;2.803004619991871782e-01;8.123218367326016931e-02;7.968781856634938876e-01
5.669997778756377116e-01;-8.623687897724804374e-01;8.484783233877792874e-01;-5.916323862284548346e-02
2.567081636065934314e-01;-8.079984534795648932e-01;8.424386478703227432e-01;-1.670768923379345461e-01
-1.575036222060486879e-01;4.384318500204493763e-01;7.310325766463092734e-01;1.201055643329192568e+00
9.517617040075937451e-02;7.830823802109498910e-02;9.837988144788532008e-01;8.747339236339810586e-01
7.167116500742719554e-01;4.965508436675745152e-01;9.054774645758680712e-03;8.384919797589454049e-01
7.327532878805096406e-01;6.729625433545741719e-01;1.173489966049171968e-01;3.797245956072725082e-01
5.216610091363272916e-01;-6.662133314231750980e-02;1.318157183602672200e+00;1.183098488691104594e-01
-4.508119386182839173e-04;-2.115910692644956901e-05;-2.241240860663162824e-05;-3.572279134470763336e-04
-9.843640430742121028e-01;-6.342602872882771026e-01;9.031054808731641126e-01;4.874630134170023776e-01
-4.440209609691460335e-02;5.344452908149958104e-01;4.775858092834064927e-01;5.102962608637462427e-01
1.135673044475212556e+00;3.232772496258226602e-01;8.194974691028826808e-01;1.722827227516060891e-02
-2.137435145804638115e-01;-7.735608262050241990e-01;7.683382938848650756e-01;4.670677922246923575e-01
1.920689848532943778e-01;2.431380817377428449e-01;-5.495845180535519070e-02;6.577349199594630935e-01
-4.148596848750393806e-01;-5.319634500063880750e-02;7.780960413542157283e-01;9.410352606420052668e-01
9.351906404221276281e-01;5.617719434290888714e-01;-6.394958658534544149e-02;1.026818470610946221e+00
6.972718243891573575e-01;-4.027992244764384000e-01;6.279421097057199530e-01;-9.547517692470226802e-02
4.695007152306763798e-01;-3.943632012727811276e-01;9.191877932031508047e-01;4.204159296246476885e-01
-1.153786527807589835e-01;1.555138629820891349e-01;6.503164375100001227e-01;-9.006201419862956969e-01
7.845236199412782829e-01;6.327122813917992472e-01;1.264656807899386504e+00;-1.292213943857575820e-01
1.862869719247960409e-01;-5.148243627804769407e-01;1.154420745116664149e+00;-1.339278839472183846e-01
2.543167700960438649e-01;4.688455201960244900e-01;5.520156373610648481e-01;1.000926811638045644e+00
5.312865740497745293e-01;6.151414462007667172e-01;3.798612199579460280e-01;4.098569295037350346e-01
8.696780000361078455e-01;-5.246689672572549812e-01;6.269067854273987495e-01;-1.457372129356102608e-01
2.842529452435327286e-02;-9.351119749970053796e-01;4.998402819973153943e-01;3.821879139774787548e-01
5.205687311106788756e-02;3.575570718126516723e-01;9.870430501204809914e-01;1.052506153406141259e-01
-1.260700376187189331e-01;-2.876994034083670826e-01;1.911961368808577366e-01;6.936521188671190830e-01
4.664820548685583157e-01;-9.026063693007103927e-02;9.245835080400449310e-03;4.914679697307115513e-01
7.877750014105925347e-01;-3.027062941965411036e-01;4.714193443976833486e-01;-1.573790912422012300e-01
1.337337045951397574e+00;6.498984610636653336e-01;4.096162991143213472e-01;1.621766255804509282e-01
1.710821745351922829e-01;2.164719258431085647e-01;9.261353021292487164e-02;1.989526311164685479e-01
6.477012638664798594e-01;2.467914431570630007e-01;1.424633553281371423e-01;7.098691530135732286e-01
-8.193700804234306245e-01;-9.259892145440938860e-01;8.629741595011592992e-01;7.663958748911087193e-01
8.840985858990622892e-02;-6.455581069960357743e-01;1.392690407566032240e+00;3.674558470160922963e-01
7.269185947583265417e-01;-4.451922254432514880e-01;5.313259874437004093e-01;2.378797930462905330e-01
-1.010541346038443117e-01;2.238914277288952398e-02;5.216739076542149522e-01;4.116884278995490698e-01
-3.596478551306579452e-01;4.252459594238870433e-01;-1.343773400098025317e-01;4.565395037930399802e-01
2.415224095489038397e-05;-2.654517113910746730e-04;3.788377986948191899e-04;5.494450705709169169e-04
6.401523734068575999e-01;2.183357016565216080e-01;5.342834802133267225e-01;8.417389406755231007e-02
-7.866506562274004910e-01;-2.530536347798993391e-01;3.191179026788965728e-02;1.369472093093750953e+00
7.145205014443376523e-01;-5.982038300741977788e-02;4.243922716043653232e-01;4.704578449187287736e-01
5.883955356636777489e-01;-7.029252742942347920e-01;1.036254471987424042e+00;-2.784860778453155938e-01
-5.568054948459874890e-04;-3.153129718334453076e-04;3.304519971089857084e-04;3.035662519995985026e-04
1.328689824211838066e-01;-1.001280384964613024e+00;7.060558736256328238e-01;1.325800062889550823e-01
4.492641757088200460e-01;-5.649848257526753903e-01;2.340991428202335578e-01;5.603258204687592281e-01
-2.596848905918462333e-02;3.490526913753674298e-01;2.424719296356431797e-01;1.259463897039112990e+00
9.256357332025084705e-01;1.559202973115615121e-01;3.109076100965871281e-01;5.421362096826465304e-01
-9.528366983026331782e-01;-1.948536557599177321e+00;-5.339200066298713798e-01;1.370656850122862425e+00
5.837277354100330884e-01;4.574510048533130813e-01;2.305403725150858008e-01;6.267806063208081202e-01
4.963749170654472298e-01;1.192729684695033709e+00;6.244181769564958184e-01;6.137513775189730181e-01
-3.471528808043469749e-01;-4.000518690546530087e-01;1.399990140429191898e+00;-3.103918155879671348e-01
-2.900740992568449639e-01;5.168823076646265058e-01;-3.121540275586948687e-01;1.368557237210228150e+00
9.647434683217939178e-01;-5.461993967820449880e-01;5.053170724046958107e-01;2.382235553610733206e-02
7.126820221478950002e-01;-2.872496106677080441e-01;8.065410645897836961e-01;-1.004167636720351559e-01
9.302523700283584773e-01;-2.408216063017835640e-01;5.089714556187266981e-01;-1.315646985759726789e-05
8.998372612989503638e-01;-1.015113863301368990e+00;-8.800607457349773899e-02;1.665664657255668257e-01
3.409564835116069698e-02;-6.980620236753416474e-01;1.251251875353664778e+00;5.983778684712959262e-01
3.383113394477489932e-01;-1.465867695474690480e-01;7.070745950660054513e-01;9.268076486025967897e-01
8.612527273227039704e-01;-9.033620190777605363e-02;7.998231007317814223e-01;-1.845810240174224348e-01
4.421217707311687062e-01;-4.111913834309813276e-02;3.966971213909824545e-01;-2.273925277513563215e-01
3.577809893144944242e-01;-3.549852385962946055e-01;2.562430608807372834e-01;5.181229632191249879e-01
1.033609271191758133e-01;5.268298023864987495e-02;-5.434767987374046205e-01;-6.127943300775752500e-02
3.698925249318556485e-01;5.132846352477152818e-01;-1.278111298632826909e-01;7.255413793406608747e-01
2.360101098822083854e-01;7.314422316710924576e-01;8.576629667584931282e-02;1.082576007801985929e+00
6.702628667009008501e-01;-6.952297143495195231e-01;6.548137338842944244e-01;2.067747500997071664e-01
5.284490684708774699e-01;-2.296366000452131906e-01;4.600245855594332633e-01;1.377283556291965250e-01
7.522774369849634102e-01;-5.736183698168548784e-01;6.542458683894665228e-01;1.820284719569286447e-01
3.259662145529096389e-01;-9.182499547281596231e-01;2.308552777634708952e-01;1.672007192389149688e-01
4.339649959213600083e-01;-3.595491747846470409e-01;7.765594666459114670e-01;3.865345707263662806e-02
-2.499723112852182960e-01;-5.860071251155164473e-01;4.486836568631623612e-01;6.175540624413998758e-01
2.429953945853258468e-01;-1.178216009460968626e-02;5.437443816759550685e-01;3.829805234030133065e-01
-1.372475463670497220e-01;-9.782238195507061418e-01;4.602810017642255946e-01;2.135236668802027032e-02
8.704152342743394222e-01;-3.894111258541183007e-01;9.075037784652982831e-01;-2.252393936523423013e-01
7.368290215487812711e-01;-9.073351658256537666e-01;7.670329713632438873e-01;-3.065947301385982954e-02
1.231248378286855960e+00;-7.584635939692356832e-01;7.405298645453702866e-01;-2.878502483526902411e-01
-5.307638897834371372e-01;-7.084361358132645892e-02;8.987506422379407667e-01;7.678732235651539728e-01
1.840220471328180840e-01;-8.924198965378052906e-01;-5.766749503883219496e-01;4.861088309684909459e-01
1.108950922976513986e+00;-4.930086488349469387e-02;3.208155840875185350e-01;3.650707349441167926e-02
7.064096501844564502e-01;-4.172449124130924725e-01;-1.404792737703494110e-01;5.368755541082440574e-01
6.306713773289471803e-01;8.838872782396595129e-01;4.358525009099231684e-02;7.337996362844630971e-01
5.091934618943127436e-04;1.572595073213937933e-03;-1.376329683314811148e-01;3.836235310181666802e-02
7.019837251367514463e-01;4.631419807268523092e-01;3.672760106405672520e-01;6.659387971337505929e-01
6.667046271787081535e-01;-5.183215341174561841e-01;5.015768265976107143e-01;1.872322814680973391e-01
-1.477207783585494927e-01;-7.001658661308679532e-01;1.386383139665064990e+00;1.441056118887929227e-01
1.391156710935599616e-01;1.730940380110603249e-01;2.333406420980222995e-01;8.444125300348874763e-01
7.440260240555205407e-01;5.492315786935296762e-01;5.166648731710250519e-01;1.600351683925471669e-01
7.967773887668785360e-01;-7.458583647619985157e-01;6.884127178820380610e-01;-1.567594350453183905e-01
6.483592633139314554e-01;1.889301204659086242e-01;1.007969674237796820e+00;-1.043545239897671895e-01
6.577061833424338033e-01;5.370109944396105339e-01;1.307403429989765498e-01;8.042041977830032273e-01
-3.658663378328340099e-01;-4.235016786466855310e-01;1.028808710060557408e+00;5.692877597943423185e-01
1.097502853035048576e+00;-5.145690708065955299e-01;1.014068954773451381e+00;-1.566127957740994503e-01
4.625499208039893229e-02;-2.502846117540596937e-01;1.272355268347940438e+00;4.379452507117710391e-01
2.534215742394211324e-01;-7.156078271045498429e-01;1.071116246360834801e+00;7.756144449479197844e-02
7.135601518511094365e-01;-3.391868665304453301e-01;5.119518860309458796e-01;-8.245826617040551143e-02
8.986229321411502713e-02;1.177255782102303999e-01;7.292875084049423862e-01;8.681581352376635530e-03
7.417345802636581276e-01;-1.108024486309177326e-01;1.811602350337690182e-01;4.000720340743050829e-01
6.676291758404312437e-01;-1.293410266267542019e-01;5.950354225390972474e-01;1.251977799793169144e-01
2.015585620806180922e-01;3.968440100800383341e-01;6.250558580999750202e-02;8.878870328625795283e-01
1.152249424257560273e+00;5.226196468106319992e-01;1.010657259737751001e+00;-1.026814215017445540e-02
5.789716962569342318e-01;-2.924332053151500466e-01;-3.764950409031045386e-01;5.331947434878758774e-01
-3.300692045612524861e-04;4.018769006984556106e-04;-5.308515057445657367e-04;-4.073413947996516586e-04
